order_id,region,category,product,quantity,sales_inr,profit_inr,order_value_inr
ORD1911,Hyderabad,Calcium,Shelcal,2,150,30.00,150
ORD2025,Pune,Cardiac,Ecosprin,2,272,54.40,272
ORD2956,Madras,Calcium,Shelcal,5,465,93.00,465
ORD1767,Jaipur,Cardiac,Ecosprin,8,624,124.80,624
ORD2870,blr,Antibiotic,Azithral 500,5,375,75.00,375
ORD1243,Pune,Allergy,Cetirizine,2,136,27.20,136
ORD1592,bng,Cholesterol,Atorva,4,704,140.80,704
ORD2392,Jaipur,Calcium,Shelcal,6,810,162.00,810
ORD1175,Bengaluru,Calcium,Shelcal,6,1176,235.20,1176
ORD2299,Pune,Allergy,Cetirizine,1,171,34.20,171
ORD1241,blr,Fever,Dolo 650,9,594,118.80,594
ORD1341,bng,Calcium,Shelcal,2,252,50.40,252
ORD1103,mum,Acidity,Pan 40,9,504,100.80,504
ORD1778,Kolkata,Calcium,Shelcal,4,304,60.80,304
ORD1319,chennai,Cholesterol,Atorva,6,498,99.60,498
ORD1100,blr,Antibiotic,Azithral 500,3,555,111.00,555
ORD1736,blr,Diabetes,Metformin,1,26,5.20,26
ORD2097,chennai,Cholesterol,Atorva,1,87,,87
ORD1804,hyd,Cardiac,Ecosprin,10,1560,312.00,1560
ORD2001,Pune,Fever,Dolo 650,9,1314,262.80,1314
ORD1873,Kolkata,Allergy,Cetirizine,6,1176,235.20,1176
ORD1511,Mumbai,Acidity,Pan 40,1,114,22.80,114
ORD2713,Jaipur,Diabetes,Metformin,2,366,,366
ORD1869,Delhi,Diabetes,Metformin,7,273,54.60,273
ORD1427,del,Cholesterol,Atorva,1,83,16.60,83
ORD2795,Jaipur,Allergy,Cetirizine,7,1036,207.20,1036
ORD2568,Mumbai,,Shelcal,2,364,72.80,364
ORD2127,del,Fever,Dolo 650,1,193,38.60,193
ORD1469,Madras,Allergy,Cetirizine,6,654,130.80,654
ORD2696,bng,Calcium,Shelcal,5,550,110.00,550
ORD2996,Mumbai,Antibiotic,Azithral 500,2,206,41.20,206
ORD1927,mum,Antibiotic,Azithral 500,4,184,36.80,184
ORD3042,Kolkata,Acidity,Pan 40,2,138,27.60,138
ORD2677,mum,Calcium,Shelcal,8,368,73.60,368
ORD2614,Jaipur,Cardiac,Ecosprin,3,564,112.80,564
ORD1452,mum,Acidity,Pan 40,8,568,113.60,568
ORD2999,Ahmedabad,Calcium,Shelcal,1,146,,146
ORD1709,Delhi,Diabetes,Metformin,10,1330,266.00,1330
ORD2847,Jaipur,Allergy,Cetirizine,4,552,110.40,552
ORD2167,del,Cardiac,Ecosprin,1,171,34.20,171
ORD2520,Ahmedabad,Diabetes,Metformin,7,658,131.60,658
ORD2938,chennai,Fever,Dolo 650,10,610,122.00,610
ORD1424,chennai,Fever,Dolo 650,7,952,190.40,952
ORD2858,bng,,Ecosprin,8,296,59.20,296
ORD1255,kol,Acidity,Pan 40,3,159,31.80,159
ORD1877,kol,Calcium,Shelcal,2,310,62.00,310
ORD2961,Kolkata,Diabetes,Metformin,5,805,161.00,805
ORD2796,Kolkata,Fever,Dolo 650,6,1074,214.80,1074
ORD1727,hyd,Cholesterol,Atorva,2,190,38.00,190
ORD2972,Mumbai,Acidity,Pan 40,6,420,84.00,420
ORD2794,kol,Cardiac,Ecosprin,1,175,35.00,175
ORD1217,Kolkata,Cholesterol,Atorva,9,378,75.60,378
ORD2300,kol,Cholesterol,Atorva,4,576,115.20,576
ORD2899,Mumbai,Cardiac,Ecosprin,2,386,77.20,386
ORD3034,Pune,Diabetes,Metformin,4,648,129.60,648
ORD2514,Delhi,Acidity,Pan 40,6,1032,206.40,1032
ORD1298,Bengaluru,Calcium,Shelcal,3,60,,60
ORD1207,Hyderabad,Fever,Dolo 650,8,1512,302.40,1512
ORD2017,Jaipur,Cardiac,Ecosprin,3,387,77.40,387
ORD1453,del,Cholesterol,Atorva,6,396,79.20,396
ORD2173,Kolkata,Cardiac,Ecosprin,9,792,158.40,792
ORD1892,hyd,Calcium,Shelcal,5,815,163.00,815
ORD2274,kol,Fever,Dolo 650,7,1253,250.60,1253
ORD1108,Mumbai,Calcium,Shelcal,5,770,154.00,770
ORD2478,kol,Diabetes,Metformin,4,316,63.20,316
ORD2728,bng,Fever,Dolo 650,3,132,26.40,132
ORD2521,bng,Cardiac,Ecosprin,8,1368,,1368
ORD2575,Pune,Allergy,Cetirizine,9,387,,387
ORD2232,Jaipur,Calcium,Shelcal,1,192,38.40,192
ORD2245,Hyderabad,Acidity,Pan 40,8,952,,952
ORD1577,hyd,Cardiac,Ecosprin,6,372,74.40,372
ORD2072,mum,Fever,Dolo 650,4,676,135.20,676
ORD2231,kol,Diabetes,Metformin,8,200,40.00,200
ORD1353,Ahmedabad,Calcium,Shelcal,2,160,32.00,160
ORD1770,chennai,Antibiotic,Azithral 500,4,760,152.00,760
ORD2075,del,Allergy,Cetirizine,4,180,36.00,180
ORD2438,bng,Acidity,Pan 40,6,864,172.80,864
ORD2416,Madras,Allergy,Cetirizine,10,240,48.00,240
ORD1239,Pune,Cholesterol,Atorva,2,278,55.60,278
ORD2305,bng,Calcium,Shelcal,6,252,50.40,252
ORD1314,blr,Antibiotic,Azithral 500,6,960,192.00,960
ORD2111,Mumbai,Fever,Dolo 650,3,258,51.60,258
ORD2079,mum,Calcium,Shelcal,9,1197,239.40,1197
ORD2124,Madras,Acidity,Pan 40,6,276,55.20,276
ORD1174,mum,Antibiotic,Azithral 500,1,67,13.40,67
ORD1215,Ahmedabad,Antibiotic,Azithral 500,4,372,74.40,372
ORD1996,del,Diabetes,Metformin,10,870,174.00,870
ORD1413,Bengaluru,,Azithral 500,9,315,63.00,315
ORD1568,Bengaluru,Antibiotic,Azithral 500,2,158,31.60,158
ORD1643,Pune,Cholesterol,Atorva,2,110,22.00,110
ORD1775,Madras,Antibiotic,Azithral 500,7,924,184.80,924
ORD2998,del,Cardiac,Ecosprin,3,183,36.60,183
ORD1323,Bengaluru,Calcium,Shelcal,8,800,160.00,800
ORD1330,Mumbai,Acidity,Pan 40,2,264,52.80,264
ORD2191,chennai,Diabetes,Metformin,2,66,13.20,66
ORD2616,hyd,Cholesterol,Atorva,10,1720,344.00,1720
ORD1830,del,Cholesterol,Atorva,6,654,130.80,654
ORD1356,Ahmedabad,Diabetes,Metformin,7,833,166.60,833
ORD1949,mum,Acidity,Pan 40,9,1350,270.00,1350
ORD1806,Pune,Allergy,Cetirizine,4,284,56.80,284
ORD2571,Hyderabad,Antibiotic,Azithral 500,6,594,118.80,594
ORD1970,hyd,Antibiotic,Azithral 500,8,1040,208.00,1040
ORD2199,Mumbai,Cardiac,Ecosprin,3,456,91.20,456
ORD1046,hyd,Fever,Dolo 650,8,648,129.60,648
ORD2251,Ahmedabad,Allergy,Cetirizine,3,132,26.40,132
ORD2718,Mumbai,Diabetes,Metformin,6,756,151.20,756
ORD2037,bng,Fever,Dolo 650,10,1800,360.00,1800
ORD2633,chennai,Antibiotic,Azithral 500,3,312,62.40,312
ORD1245,Mumbai,Cardiac,Ecosprin,10,350,70.00,350
ORD2158,Delhi,Calcium,Shelcal,8,208,41.60,208
ORD1665,del,Acidity,Pan 40,6,846,169.20,846
ORD1251,kol,Cholesterol,Atorva,5,165,33.00,165
ORD2559,Madras,Allergy,Cetirizine,8,224,44.80,224
ORD2809,del,Allergy,Cetirizine,9,1746,349.20,1746
ORD1410,Jaipur,Cholesterol,Atorva,9,1674,334.80,1674
ORD1799,Jaipur,Fever,Dolo 650,4,164,32.80,164
ORD2574,Pune,Antibiotic,Azithral 500,4,652,130.40,652
ORD2143,bng,Diabetes,Metformin,9,918,183.60,918
ORD2958,Jaipur,Antibiotic,Azithral 500,4,456,,456
ORD1446,del,Diabetes,Metformin,7,1211,242.20,1211
ORD1333,Ahmedabad,Allergy,Cetirizine,2,370,74.00,370
ORD2765,kol,Cardiac,Ecosprin,8,296,59.20,296
ORD1854,del,Cholesterol,Atorva,1,153,30.60,153
ORD2688,bng,Cardiac,Ecosprin,3,384,76.80,384
ORD1237,Jaipur,Cardiac,Ecosprin,7,392,78.40,392
ORD2656,Bengaluru,Acidity,Pan 40,1,189,37.80,189
ORD1625,bng,Allergy,Cetirizine,1,78,15.60,78
ORD2184,chennai,Allergy,Cetirizine,2,40,8.00,40
ORD1822,bng,Cholesterol,Atorva,9,1152,230.40,1152
ORD2666,Hyderabad,Calcium,Shelcal,10,710,142.00,710
ORD1464,kol,Allergy,Cetirizine,6,168,33.60,168
ORD1467,Jaipur,Diabetes,Metformin,3,171,34.20,171
ORD2964,Ahmedabad,Fever,Dolo 650,4,720,144.00,720
ORD1294,bng,Allergy,Cetirizine,6,1038,207.60,1038
ORD2014,hyd,Cholesterol,Atorva,4,732,146.40,732
ORD1903,Madras,Acidity,Pan 40,9,1161,232.20,1161
ORD1650,Madras,Calcium,Shelcal,10,790,158.00,790
ORD1776,bng,Antibiotic,Azithral 500,4,780,156.00,780
ORD2844,hyd,Calcium,Shelcal,5,495,99.00,495
ORD1581,kol,Cholesterol,Atorva,3,408,81.60,408
ORD1120,mum,Cholesterol,Atorva,6,942,188.40,942
ORD1696,bng,Allergy,Cetirizine,4,656,131.20,656
ORD1932,kol,Calcium,Shelcal,10,1750,350.00,1750
ORD3016,hyd,Fever,Dolo 650,2,58,11.60,58
ORD1415,hyd,Calcium,Shelcal,5,475,95.00,475
ORD1030,hyd,Fever,Dolo 650,6,1146,229.20,1146
ORD3004,hyd,Allergy,Cetirizine,4,604,120.80,604
ORD1283,chennai,Acidity,Pan 40,2,318,63.60,318
ORD1983,del,Fever,Dolo 650,5,270,54.00,270
ORD1284,Kolkata,Cholesterol,Atorva,9,1080,216.00,1080
ORD2607,Kolkata,Antibiotic,Azithral 500,3,471,94.20,471
ORD3000,hyd,Allergy,Cetirizine,8,1552,310.40,1552
ORD2887,hyd,Cholesterol,Atorva,8,1408,281.60,1408
ORD2975,mum,Antibiotic,Azithral 500,10,1780,356.00,1780
ORD1138,Pune,Fever,Dolo 650,10,1370,274.00,1370
ORD1644,Hyderabad,Allergy,Cetirizine,9,1476,295.20,1476
ORD1400,Pune,Allergy,Cetirizine,3,390,78.00,390
ORD1863,blr,Allergy,Cetirizine,3,306,61.20,306
ORD2756,blr,Calcium,Shelcal,8,1136,227.20,1136
ORD1989,bng,Diabetes,Metformin,10,340,68.00,340
ORD1212,del,Antibiotic,Azithral 500,6,1146,229.20,1146
ORD2358,Pune,Calcium,Shelcal,5,320,64.00,320
ORD2188,Kolkata,Cholesterol,Atorva,4,216,43.20,216
ORD1566,Hyderabad,Fever,Dolo 650,10,990,198.00,990
ORD1741,hyd,Acidity,Pan 40,8,1336,267.20,1336
ORD2629,Madras,Allergy,Cetirizine,10,870,174.00,870
ORD1041,chennai,Cardiac,Ecosprin,7,1162,232.40,1162
ORD1920,kol,Cardiac,Ecosprin,6,882,176.40,882
ORD2102,bng,Fever,Dolo 650,3,216,43.20,216
ORD1350,chennai,Allergy,Cetirizine,1,52,10.40,52
ORD2137,Jaipur,Cholesterol,Atorva,9,648,129.60,648
ORD2829,mum,Cholesterol,Atorva,2,218,43.60,218
ORD2730,Kolkata,Diabetes,Metformin,10,1550,310.00,1550
ORD2875,Madras,Diabetes,Metformin,7,364,72.80,364
ORD2609,Kolkata,Allergy,Cetirizine,8,368,73.60,368
ORD2172,hyd,Antibiotic,Azithral 500,9,297,59.40,297
ORD2621,Madras,Cholesterol,Atorva,6,768,153.60,768
ORD1256,kol,Fever,Dolo 650,4,120,24.00,120
ORD2744,mum,Antibiotic,Azithral 500,8,1248,249.60,1248
ORD1494,Jaipur,Diabetes,Metformin,2,244,48.80,244
ORD1451,hyd,Cholesterol,Atorva,5,135,27.00,135
ORD2396,Madras,Allergy,Cetirizine,3,489,,489
ORD1690,Delhi,Acidity,Pan 40,1,152,30.40,152
ORD1191,Madras,Fever,Dolo 650,8,1520,304.00,1520
ORD3029,Delhi,Cholesterol,Atorva,9,1323,,1323
ORD1510,kol,Cardiac,Ecosprin,8,768,153.60,768
ORD2197,Mumbai,Cardiac,Ecosprin,6,996,199.20,996
ORD2611,kol,Antibiotic,Azithral 500,2,266,53.20,266
ORD1173,kol,Allergy,Cetirizine,2,260,52.00,260
ORD2219,Madras,Antibiotic,Azithral 500,1,91,18.20,91
ORD1426,Hyderabad,,Cetirizine,8,1392,278.40,1392
ORD2879,chennai,Fever,Dolo 650,6,1104,220.80,1104
ORD2566,Kolkata,Fever,Dolo 650,7,700,140.00,700
ORD2453,Mumbai,,Azithral 500,6,348,69.60,348
ORD1225,Pune,Antibiotic,Azithral 500,10,410,82.00,410
ORD1646,mum,Fever,Dolo 650,4,540,108.00,540
ORD2378,del,Calcium,Shelcal,3,573,114.60,573
ORD2635,Madras,Antibiotic,Azithral 500,8,288,57.60,288
ORD2876,Hyderabad,Antibiotic,Azithral 500,2,204,40.80,204
ORD1763,Ahmedabad,Cardiac,Ecosprin,4,532,106.40,532
ORD2911,Kolkata,Acidity,Pan 40,1,166,33.20,166
ORD1449,Pune,Acidity,Pan 40,5,790,,790
ORD1635,blr,Antibiotic,Azithral 500,8,1192,238.40,1192
ORD2235,Delhi,Calcium,Shelcal,10,1810,362.00,1810
ORD2315,Madras,Diabetes,Metformin,6,474,94.80,474
ORD1496,Pune,Allergy,Cetirizine,9,270,54.00,270
ORD2556,Bengaluru,Acidity,Pan 40,5,180,36.00,180
ORD2778,hyd,Cardiac,Ecosprin,1,100,20.00,100
ORD2781,chennai,Antibiotic,Azithral 500,10,660,132.00,660
ORD1603,kol,Cardiac,Ecosprin,7,511,102.20,511
ORD1726,kol,Acidity,Pan 40,1,161,32.20,161
ORD1183,Mumbai,Diabetes,Metformin,2,204,40.80,204
ORD2791,Kolkata,Acidity,Pan 40,7,252,50.40,252
ORD1575,hyd,Calcium,Shelcal,4,612,122.40,612
ORD2776,del,Fever,Dolo 650,4,420,,420
ORD1393,Delhi,Cardiac,Ecosprin,4,136,,136
ORD2995,chennai,Acidity,Pan 40,9,1512,,1512
ORD1586,Kolkata,Calcium,Shelcal,10,1270,254.00,1270
ORD1813,bng,Fever,Dolo 650,4,240,48.00,240
ORD1846,Pune,Diabetes,Metformin,2,204,40.80,204
ORD1710,Kolkata,Cardiac,Ecosprin,10,610,122.00,610
ORD2109,Madras,Acidity,Pan 40,10,1570,314.00,1570
ORD1850,Ahmedabad,Antibiotic,Azithral 500,9,990,198.00,990
ORD2671,Ahmedabad,Acidity,Pan 40,9,1359,271.80,1359
ORD1704,Hyderabad,Acidity,Pan 40,3,597,119.40,597
ORD2237,Hyderabad,Cardiac,Ecosprin,4,144,28.80,144
ORD2930,kol,Allergy,Cetirizine,3,210,42.00,210
ORD2216,blr,Calcium,Shelcal,10,1060,212.00,1060
ORD1214,kol,Antibiotic,Azithral 500,2,130,26.00,130
ORD1079,Bengaluru,Calcium,Shelcal,1,97,19.40,97
ORD2598,hyd,Acidity,Pan 40,1,145,29.00,145
ORD1218,Kolkata,Allergy,Cetirizine,7,1344,268.80,1344
ORD2680,Mumbai,Fever,Dolo 650,6,1026,205.20,1026
ORD1305,Pune,Cardiac,Ecosprin,6,252,50.40,252
ORD1870,hyd,Cholesterol,Atorva,4,424,84.80,424
ORD1089,Mumbai,,Metformin,5,920,184.00,920
ORD2955,Ahmedabad,Cholesterol,Atorva,7,826,165.20,826
ORD1944,mum,Cholesterol,Atorva,3,399,79.80,399
ORD2913,Pune,Antibiotic,Azithral 500,2,114,22.80,114
ORD2707,del,Cardiac,Ecosprin,4,792,158.40,792
ORD1328,Hyderabad,Fever,Dolo 650,7,798,159.60,798
ORD2450,mum,Cardiac,Ecosprin,9,828,165.60,828
ORD2151,blr,Diabetes,Metformin,2,286,57.20,286
ORD2977,Kolkata,Cholesterol,Atorva,7,385,77.00,385
ORD2608,Pune,Acidity,Pan 40,2,356,71.20,356
ORD2329,Jaipur,Acidity,Pan 40,3,531,106.20,531
ORD2998,del,Cardiac,Ecosprin,3,183,36.60,183
ORD1261,Madras,Allergy,Cetirizine,3,201,40.20,201
ORD2047,Jaipur,Fever,Dolo 650,5,180,36.00,180
ORD1128,blr,Acidity,Pan 40,7,1092,218.40,1092
ORD1220,kol,Fever,Dolo 650,4,332,66.40,332
ORD1129,Jaipur,Fever,Dolo 650,1,87,17.40,87
ORD2542,chennai,Cholesterol,Atorva,10,1890,378.00,1890
ORD2106,Ahmedabad,Cardiac,Ecosprin,7,924,184.80,924
ORD2276,bng,Cardiac,Ecosprin,6,828,165.60,828
ORD1148,Bengaluru,Allergy,Cetirizine,1,101,20.20,101
ORD2965,bng,Cholesterol,Atorva,5,825,165.00,825
ORD1678,Ahmedabad,Antibiotic,Azithral 500,8,304,60.80,304
ORD3017,hyd,Antibiotic,Azithral 500,10,1230,246.00,1230
ORD2395,blr,Calcium,Shelcal,9,1350,270.00,1350
ORD2189,Jaipur,Acidity,Pan 40,6,534,106.80,534
ORD2541,Madras,Cholesterol,Atorva,1,25,5.00,25
ORD1504,Bengaluru,Allergy,Cetirizine,2,66,13.20,66
ORD1124,Jaipur,Diabetes,Metformin,6,852,170.40,852
ORD1325,mum,Diabetes,Metformin,3,546,109.20,546
ORD1002,Delhi,Cardiac,Ecosprin,4,96,19.20,96
ORD1620,mum,Calcium,Shelcal,8,368,73.60,368
ORD2145,blr,Calcium,Shelcal,6,1068,,1068
ORD1044,Kolkata,Fever,Dolo 650,2,354,70.80,354
ORD3085,Madras,Fever,Dolo 650,3,420,84.00,420
ORD2115,kol,Fever,Dolo 650,9,675,135.00,675
ORD1723,chennai,Antibiotic,Azithral 500,4,248,49.60,248
ORD2864,Delhi,Cardiac,Ecosprin,7,700,140.00,700
ORD2780,chennai,Allergy,Cetirizine,6,474,94.80,474
ORD2354,Madras,Diabetes,Metformin,5,750,150.00,750
ORD1127,Ahmedabad,Allergy,Cetirizine,7,1253,250.60,1253
ORD1978,Mumbai,Allergy,Cetirizine,10,720,144.00,720
ORD2081,Mumbai,Acidity,Pan 40,3,189,37.80,189
ORD1523,Hyderabad,Fever,Dolo 650,5,150,30.00,150
ORD2386,bng,Acidity,Pan 40,3,405,81.00,405
ORD2932,Hyderabad,Fever,Dolo 650,5,875,175.00,875
ORD1324,Kolkata,Diabetes,Metformin,5,425,85.00,425
ORD1842,Jaipur,Fever,Dolo 650,2,192,,192
ORD2275,Pune,Allergy,Cetirizine,4,584,,584
ORD1901,Madras,Diabetes,Metformin,8,1136,227.20,1136
ORD1115,bng,Allergy,Cetirizine,3,351,,351
ORD1317,Bengaluru,Allergy,Cetirizine,10,1330,266.00,1330
ORD1757,Bengaluru,Antibiotic,Azithral 500,9,1107,221.40,1107
ORD1807,Mumbai,Fever,Dolo 650,10,1630,326.00,1630
ORD1738,Jaipur,Calcium,Shelcal,4,264,52.80,264
ORD1788,blr,Fever,Dolo 650,5,100,20.00,100
ORD1205,Mumbai,Cholesterol,Atorva,4,632,126.40,632
ORD1006,Bengaluru,Fever,Dolo 650,5,505,101.00,505
ORD2664,Pune,Antibiotic,Azithral 500,10,200,40.00,200
ORD2028,Delhi,Cardiac,Ecosprin,7,140,28.00,140
ORD1891,Ahmedabad,Antibiotic,Azithral 500,1,23,4.60,23
ORD2332,Bengaluru,Diabetes,Metformin,1,22,4.40,22
ORD2857,Bengaluru,Cardiac,Ecosprin,8,344,68.80,344
ORD1746,Hyderabad,Diabetes,Metformin,7,336,67.20,336
ORD2729,Madras,Diabetes,Metformin,4,292,58.40,292
ORD2382,Ahmedabad,Acidity,Pan 40,8,1544,308.80,1544
ORD2003,Ahmedabad,Calcium,Shelcal,8,1544,308.80,1544
ORD1904,Ahmedabad,Cholesterol,Atorva,7,518,103.60,518
ORD1327,Delhi,Antibiotic,Azithral 500,8,400,80.00,400
ORD1506,kol,Diabetes,Metformin,9,567,113.40,567
ORD2030,mum,Cardiac,Ecosprin,5,825,165.00,825
ORD2772,Mumbai,Calcium,Shelcal,9,1089,217.80,1089
ORD2694,Delhi,Fever,Dolo 650,10,1500,300.00,1500
ORD2066,Mumbai,Cholesterol,Atorva,9,945,189.00,945
ORD1199,del,Diabetes,Metformin,3,306,61.20,306
ORD1339,bng,Cardiac,Ecosprin,5,280,56.00,280
ORD2436,Jaipur,Fever,Dolo 650,2,202,40.40,202
ORD3084,Bengaluru,Fever,Dolo 650,1,178,35.60,178
ORD2814,hyd,,Azithral 500,8,1480,296.00,1480
ORD1755,chennai,Cardiac,Ecosprin,9,1323,264.60,1323
ORD2039,Madras,Calcium,Shelcal,10,1690,338.00,1690
ORD1391,Mumbai,Fever,Dolo 650,5,700,140.00,700
ORD2036,Delhi,,Metformin,1,32,6.40,32
ORD2737,Pune,Allergy,Cetirizine,3,339,67.80,339
ORD1872,Bengaluru,Diabetes,Metformin,10,1500,,1500
ORD2783,Bengaluru,Antibiotic,Azithral 500,9,1557,311.40,1557
ORD1924,kol,Cholesterol,Atorva,7,140,28.00,140
ORD2799,bng,Antibiotic,Azithral 500,4,448,89.60,448
ORD2165,Hyderabad,Calcium,Shelcal,8,1504,300.80,1504
ORD2060,Bengaluru,Fever,Dolo 650,5,615,123.00,615
ORD2114,Kolkata,Allergy,Cetirizine,9,567,113.40,567
ORD1405,mum,Cholesterol,Atorva,10,1420,284.00,1420
ORD1946,Hyderabad,Cholesterol,Atorva,6,738,147.60,738
ORD2872,chennai,Antibiotic,Azithral 500,7,518,103.60,518
ORD2334,Kolkata,Antibiotic,Azithral 500,2,176,35.20,176
ORD3074,chennai,Allergy,Cetirizine,6,456,91.20,456
ORD1725,Jaipur,Allergy,Cetirizine,5,920,184.00,920
ORD1757,Bengaluru,Antibiotic,Azithral 500,9,1107,221.40,1107
ORD2139,Delhi,Antibiotic,Azithral 500,10,1490,298.00,1490
ORD1049,mum,Fever,Dolo 650,2,356,71.20,356
ORD2766,Mumbai,,Azithral 500,6,696,139.20,696
ORD2543,bng,Allergy,Cetirizine,9,711,142.20,711
ORD2150,Hyderabad,Antibiotic,Azithral 500,9,891,178.20,891
ORD1279,blr,Antibiotic,Azithral 500,10,240,,240
ORD3007,mum,Cholesterol,Atorva,7,798,159.60,798
ORD1754,Bengaluru,Cardiac,Ecosprin,2,168,33.60,168
ORD1908,hyd,Acidity,Pan 40,7,567,113.40,567
ORD2343,kol,Cardiac,Ecosprin,4,268,53.60,268
ORD1987,del,Antibiotic,Azithral 500,9,1530,306.00,1530
ORD1774,Bengaluru,Calcium,Shelcal,4,632,126.40,632
ORD2589,Jaipur,Allergy,Cetirizine,10,930,186.00,930
ORD2662,Jaipur,Acidity,Pan 40,2,190,38.00,190
ORD2702,Ahmedabad,Cholesterol,Atorva,2,44,8.80,44
ORD2509,hyd,Calcium,Shelcal,10,600,120.00,600
ORD1758,Kolkata,Fever,Dolo 650,9,549,109.80,549
ORD2142,Pune,Cholesterol,Atorva,4,160,32.00,160
ORD3081,Hyderabad,Allergy,Cetirizine,4,568,113.60,568
ORD2131,Jaipur,Calcium,Shelcal,10,1190,238.00,1190
ORD2432,Pune,Allergy,Cetirizine,8,1080,216.00,1080
ORD3003,Delhi,Antibiotic,Azithral 500,6,762,152.40,762
ORD1018,mum,Diabetes,Metformin,2,276,55.20,276
ORD2046,kol,Cholesterol,Atorva,5,285,57.00,285
ORD1584,del,Cardiac,Ecosprin,1,58,11.60,58
ORD2903,Bengaluru,Fever,Dolo 650,2,134,26.80,134
ORD1801,Mumbai,Diabetes,Metformin,1,100,20.00,100
ORD2704,Jaipur,Allergy,Cetirizine,1,78,15.60,78
ORD1535,blr,Calcium,Shelcal,9,1683,336.60,1683
ORD1552,Kolkata,Cholesterol,Atorva,4,516,103.20,516
ORD2040,bng,Cholesterol,Atorva,9,306,61.20,306
ORD2720,kol,Diabetes,Metformin,3,147,29.40,147
ORD2916,Pune,Cardiac,Ecosprin,3,141,28.20,141
ORD1161,Hyderabad,Allergy,Cetirizine,9,738,147.60,738
ORD1208,Bengaluru,,Shelcal,2,344,68.80,344
ORD1499,Jaipur,Diabetes,Metformin,3,459,91.80,459
ORD2860,Mumbai,Diabetes,Metformin,1,44,8.80,44
ORD1529,del,Allergy,Cetirizine,2,126,25.20,126
ORD1000,Hyderabad,Allergy,Cetirizine,5,850,170.00,850
ORD2508,Hyderabad,Acidity,Pan 40,5,290,58.00,290
ORD2813,Mumbai,Cholesterol,Atorva,10,360,72.00,360
ORD2947,hyd,Cholesterol,Atorva,9,1539,307.80,1539
ORD2494,kol,Acidity,Pan 40,9,1314,262.80,1314
ORD3070,del,Fever,Dolo 650,2,290,58.00,290
ORD3025,del,Allergy,Cetirizine,3,510,102.00,510
ORD2175,mum,Allergy,Cetirizine,7,476,95.20,476
ORD2830,Pune,Allergy,Cetirizine,8,1048,209.60,1048
ORD1750,Jaipur,Cardiac,Ecosprin,9,1701,340.20,1701
ORD1853,mum,Acidity,Pan 40,9,1206,241.20,1206
ORD2431,bng,Allergy,Cetirizine,5,620,124.00,620
ORD2089,del,Cholesterol,Atorva,3,540,108.00,540
ORD2462,kol,Calcium,Shelcal,3,111,22.20,111
ORD1164,Bengaluru,Calcium,Shelcal,6,474,94.80,474
ORD1159,blr,Allergy,Cetirizine,4,248,49.60,248
ORD2348,Pune,Allergy,Cetirizine,10,410,82.00,410
ORD2098,Madras,Cardiac,Ecosprin,6,468,93.60,468
ORD2317,Ahmedabad,Cardiac,Ecosprin,8,344,68.80,344
ORD2501,del,Acidity,Pan 40,10,1260,252.00,1260
ORD2375,chennai,Cardiac,Ecosprin,5,335,67.00,335
ORD2194,bng,Fever,Dolo 650,6,246,49.20,246
ORD1765,Delhi,Cholesterol,Atorva,7,966,193.20,966
ORD1490,Pune,Allergy,Cetirizine,5,925,185.00,925
ORD2076,blr,Diabetes,Metformin,2,170,34.00,170
ORD2599,hyd,Antibiotic,Azithral 500,4,624,124.80,624
ORD1262,bng,Antibiotic,Azithral 500,1,72,14.40,72
ORD1354,kol,Antibiotic,Azithral 500,4,260,52.00,260
ORD2901,Madras,Diabetes,Metformin,9,954,190.80,954
ORD2691,del,Acidity,Pan 40,4,556,111.20,556
ORD3051,blr,Antibiotic,Azithral 500,6,474,94.80,474
ORD2871,blr,,Ecosprin,1,119,23.80,119
ORD1840,Hyderabad,Cardiac,Ecosprin,9,252,50.40,252
ORD2029,hyd,Antibiotic,Azithral 500,5,430,,430
ORD2307,Hyderabad,Cholesterol,Atorva,3,489,97.80,489
ORD1180,hyd,Cardiac,Ecosprin,9,297,59.40,297
ORD2340,mum,Calcium,Shelcal,3,552,110.40,552
ORD2583,blr,Cholesterol,Atorva,4,292,58.40,292
ORD1052,hyd,,Azithral 500,1,126,25.20,126
ORD1530,Ahmedabad,Cholesterol,Atorva,7,399,79.80,399
ORD2886,Hyderabad,Fever,Dolo 650,8,1192,,1192
ORD2632,Kolkata,Calcium,Shelcal,5,185,37.00,185
ORD2403,Delhi,Allergy,Cetirizine,6,450,90.00,450
ORD1368,bng,Diabetes,Metformin,5,410,82.00,410
ORD1265,Mumbai,Diabetes,Metformin,3,138,27.60,138
ORD2960,Madras,Cardiac,Ecosprin,8,280,56.00,280
ORD1051,kol,Calcium,Shelcal,6,1074,214.80,1074
ORD2812,bng,Allergy,Cetirizine,4,220,44.00,220
ORD2296,Pune,Antibiotic,Azithral 500,5,620,124.00,620
ORD1754,Bengaluru,Cardiac,Ecosprin,2,168,33.60,168
ORD1515,Jaipur,Antibiotic,Azithral 500,10,1330,266.00,1330
ORD2492,bng,Cholesterol,Atorva,4,376,75.20,376
ORD1447,Hyderabad,Antibiotic,Azithral 500,1,138,27.60,138
ORD1329,chennai,Fever,Dolo 650,2,340,68.00,340
ORD2820,bng,Cholesterol,Atorva,10,350,70.00,350
ORD1867,Madras,Fever,Dolo 650,8,1528,305.60,1528
