order_id,region,category,product,quantity,sales_inr,profit_inr,order_value_inr
ORD1911,Hyderabad,Calcium,Shelcal,2,150,30.0,150
ORD2025,Pune,Cardiac,Ecosprin,2,272,54.4,272
ORD2956,Chennai,Calcium,Shelcal,5,465,93.0,465
ORD1767,Jaipur,Cardiac,Ecosprin,8,624,124.8,624
ORD2870,Bengaluru,Antibiotic,Azithral 500,5,375,75.0,375
ORD1243,Pune,Allergy,Cetirizine,2,136,27.2,136
ORD1592,Bengaluru,Cholesterol,Atorva,4,704,140.8,704
ORD2392,Jaipur,Calcium,Shelcal,6,810,162.0,810
ORD1175,Bengaluru,Calcium,Shelcal,6,1176,235.2,1176
ORD2299,Pune,Allergy,Cetirizine,1,171,34.2,171
ORD1241,Bengaluru,Fever,Dolo 650,9,594,118.8,594
ORD1341,Bengaluru,Calcium,Shelcal,2,252,50.4,252
ORD1103,Mumbai,Acidity,Pan 40,9,504,100.8,504
ORD1778,Kolkata,Calcium,Shelcal,4,304,60.8,304
ORD1319,Chennai,Cholesterol,Atorva,6,498,99.6,498
ORD1100,Bengaluru,Antibiotic,Azithral 500,3,555,111.0,555
ORD1736,Bengaluru,Diabetes,Metformin,1,26,5.2,26
ORD2097,Chennai,Cholesterol,Atorva,1,87,17.4,87
ORD1804,Hyderabad,Cardiac,Ecosprin,10,1560,312.0,1560
ORD2001,Pune,Fever,Dolo 650,9,1314,262.8,1314
ORD1873,Kolkata,Allergy,Cetirizine,6,1176,235.2,1176
ORD1511,Mumbai,Acidity,Pan 40,1,114,22.8,114
ORD2713,Jaipur,Diabetes,Metformin,2,366,73.2,366
ORD1869,Delhi,Diabetes,Metformin,7,273,54.6,273
ORD1427,Delhi,Cholesterol,Atorva,1,83,16.6,83
ORD2795,Jaipur,Allergy,Cetirizine,7,1036,207.2,1036
ORD2568,Mumbai,Calcium,Shelcal,2,364,72.8,364
ORD2127,Delhi,Fever,Dolo 650,1,193,38.6,193
ORD1469,Chennai,Allergy,Cetirizine,6,654,130.8,654
ORD2696,Bengaluru,Calcium,Shelcal,5,550,110.0,550
ORD2996,Mumbai,Antibiotic,Azithral 500,2,206,41.2,206
ORD1927,Mumbai,Antibiotic,Azithral 500,4,184,36.8,184
ORD3042,Kolkata,Acidity,Pan 40,2,138,27.6,138
ORD2677,Mumbai,Calcium,Shelcal,8,368,73.6,368
ORD2614,Jaipur,Cardiac,Ecosprin,3,564,112.8,564
ORD1452,Mumbai,Acidity,Pan 40,8,568,113.6,568
ORD2999,Ahmedabad,Calcium,Shelcal,1,146,29.200000000000003,146
ORD1709,Delhi,Diabetes,Metformin,10,1330,266.0,1330
ORD2847,Jaipur,Allergy,Cetirizine,4,552,110.4,552
ORD2167,Delhi,Cardiac,Ecosprin,1,171,34.2,171
ORD2520,Ahmedabad,Diabetes,Metformin,7,658,131.6,658
ORD2938,Chennai,Fever,Dolo 650,10,610,122.0,610
ORD1424,Chennai,Fever,Dolo 650,7,952,190.4,952
ORD2858,Bengaluru,Cardiac,Ecosprin,8,296,59.2,296
ORD1255,Kolkata,Acidity,Pan 40,3,159,31.8,159
ORD1877,Kolkata,Calcium,Shelcal,2,310,62.0,310
ORD2961,Kolkata,Diabetes,Metformin,5,805,161.0,805
ORD2796,Kolkata,Fever,Dolo 650,6,1074,214.8,1074
ORD1727,Hyderabad,Cholesterol,Atorva,2,190,38.0,190
ORD2972,Mumbai,Acidity,Pan 40,6,420,84.0,420
ORD2794,Kolkata,Cardiac,Ecosprin,1,175,35.0,175
ORD1217,Kolkata,Cholesterol,Atorva,9,378,75.6,378
ORD2300,Kolkata,Cholesterol,Atorva,4,576,115.2,576
ORD2899,Mumbai,Cardiac,Ecosprin,2,386,77.2,386
ORD3034,Pune,Diabetes,Metformin,4,648,129.6,648
ORD2514,Delhi,Acidity,Pan 40,6,1032,206.4,1032
ORD1298,Bengaluru,Calcium,Shelcal,3,60,12.0,60
ORD1207,Hyderabad,Fever,Dolo 650,8,1512,302.4,1512
ORD2017,Jaipur,Cardiac,Ecosprin,3,387,77.4,387
ORD1453,Delhi,Cholesterol,Atorva,6,396,79.2,396
ORD1892,Hyderabad,Calcium,Shelcal,5,815,163.0,815
ORD2274,Kolkata,Fever,Dolo 650,7,1253,250.6,1253
ORD1108,Mumbai,Calcium,Shelcal,5,770,154.0,770
ORD2478,Kolkata,Diabetes,Metformin,4,316,63.2,316
ORD2728,Bengaluru,Fever,Dolo 650,3,132,26.4,132
ORD2521,Bengaluru,Cardiac,Ecosprin,8,1368,273.6,1368
ORD2575,Pune,Allergy,Cetirizine,9,387,77.4,387
ORD2232,Jaipur,Calcium,Shelcal,1,192,38.4,192
ORD2245,Hyderabad,Acidity,Pan 40,8,952,190.4,952
ORD1577,Hyderabad,Cardiac,Ecosprin,6,372,74.4,372
ORD2072,Mumbai,Fever,Dolo 650,4,676,135.2,676
ORD2231,Kolkata,Diabetes,Metformin,8,200,40.0,200
ORD1353,Ahmedabad,Calcium,Shelcal,2,160,32.0,160
ORD1770,Chennai,Antibiotic,Azithral 500,4,760,152.0,760
ORD2075,Delhi,Allergy,Cetirizine,4,180,36.0,180
ORD2438,Bengaluru,Acidity,Pan 40,6,864,172.8,864
ORD2416,Chennai,Allergy,Cetirizine,10,240,48.0,240
ORD1239,Pune,Cholesterol,Atorva,2,278,55.6,278
ORD2305,Bengaluru,Calcium,Shelcal,6,252,50.4,252
ORD1314,Bengaluru,Antibiotic,Azithral 500,6,960,192.0,960
ORD2111,Mumbai,Fever,Dolo 650,3,258,51.6,258
ORD2079,Mumbai,Calcium,Shelcal,9,1197,239.4,1197
ORD2124,Chennai,Acidity,Pan 40,6,276,55.2,276
ORD1174,Mumbai,Antibiotic,Azithral 500,1,67,13.4,67
ORD1215,Ahmedabad,Antibiotic,Azithral 500,4,372,74.4,372
ORD1996,Delhi,Diabetes,Metformin,10,870,174.0,870
ORD1413,Bengaluru,Antibiotic,Azithral 500,9,315,63.0,315
ORD1568,Bengaluru,Antibiotic,Azithral 500,2,158,31.6,158
ORD1643,Pune,Cholesterol,Atorva,2,110,22.0,110
ORD1775,Chennai,Antibiotic,Azithral 500,7,924,184.8,924
ORD1323,Bengaluru,Calcium,Shelcal,8,800,160.0,800
ORD1330,Mumbai,Acidity,Pan 40,2,264,52.8,264
ORD2191,Chennai,Diabetes,Metformin,2,66,13.2,66
ORD2616,Hyderabad,Cholesterol,Atorva,10,1720,344.0,1720
ORD1830,Delhi,Cholesterol,Atorva,6,654,130.8,654
ORD1356,Ahmedabad,Diabetes,Metformin,7,833,166.6,833
ORD1949,Mumbai,Acidity,Pan 40,9,1350,270.0,1350
ORD1806,Pune,Allergy,Cetirizine,4,284,56.8,284
ORD2571,Hyderabad,Antibiotic,Azithral 500,6,594,118.8,594
ORD1970,Hyderabad,Antibiotic,Azithral 500,8,1040,208.0,1040
ORD2199,Mumbai,Cardiac,Ecosprin,3,456,91.2,456
ORD1046,Hyderabad,Fever,Dolo 650,8,648,129.6,648
ORD2251,Ahmedabad,Allergy,Cetirizine,3,132,26.4,132
ORD2718,Mumbai,Diabetes,Metformin,6,756,151.2,756
ORD2037,Bengaluru,Fever,Dolo 650,10,1800,360.0,1800
ORD2633,Chennai,Antibiotic,Azithral 500,3,312,62.4,312
ORD1245,Mumbai,Cardiac,Ecosprin,10,350,70.0,350
ORD2158,Delhi,Calcium,Shelcal,8,208,41.6,208
ORD1665,Delhi,Acidity,Pan 40,6,846,169.2,846
ORD1251,Kolkata,Cholesterol,Atorva,5,165,33.0,165
ORD2559,Chennai,Allergy,Cetirizine,8,224,44.8,224
ORD2809,Delhi,Allergy,Cetirizine,9,1746,349.2,1746
ORD1410,Jaipur,Cholesterol,Atorva,9,1674,334.8,1674
ORD1799,Jaipur,Fever,Dolo 650,4,164,32.8,164
ORD2574,Pune,Antibiotic,Azithral 500,4,652,130.4,652
ORD2143,Bengaluru,Diabetes,Metformin,9,918,183.6,918
ORD2958,Jaipur,Antibiotic,Azithral 500,4,456,91.19999999999999,456
ORD1446,Delhi,Diabetes,Metformin,7,1211,242.2,1211
ORD1333,Ahmedabad,Allergy,Cetirizine,2,370,74.0,370
ORD2765,Kolkata,Cardiac,Ecosprin,8,296,59.2,296
ORD1854,Delhi,Cholesterol,Atorva,1,153,30.6,153
ORD2688,Bengaluru,Cardiac,Ecosprin,3,384,76.8,384
ORD1237,Jaipur,Cardiac,Ecosprin,7,392,78.4,392
ORD2656,Bengaluru,Acidity,Pan 40,1,189,37.8,189
ORD1625,Bengaluru,Allergy,Cetirizine,1,78,15.6,78
ORD2184,Chennai,Allergy,Cetirizine,2,40,8.0,40
ORD1822,Bengaluru,Cholesterol,Atorva,9,1152,230.4,1152
ORD2666,Hyderabad,Calcium,Shelcal,10,710,142.0,710
ORD1464,Kolkata,Allergy,Cetirizine,6,168,33.6,168
ORD1467,Jaipur,Diabetes,Metformin,3,171,34.2,171
ORD2964,Ahmedabad,Fever,Dolo 650,4,720,144.0,720
ORD1294,Bengaluru,Allergy,Cetirizine,6,1038,207.6,1038
ORD2014,Hyderabad,Cholesterol,Atorva,4,732,146.4,732
ORD1903,Chennai,Acidity,Pan 40,9,1161,232.2,1161
ORD1650,Chennai,Calcium,Shelcal,10,790,158.0,790
ORD1776,Bengaluru,Antibiotic,Azithral 500,4,780,156.0,780
ORD2844,Hyderabad,Calcium,Shelcal,5,495,99.0,495
ORD1581,Kolkata,Cholesterol,Atorva,3,408,81.6,408
ORD1120,Mumbai,Cholesterol,Atorva,6,942,188.4,942
ORD1696,Bengaluru,Allergy,Cetirizine,4,656,131.2,656
ORD1932,Kolkata,Calcium,Shelcal,10,1750,350.0,1750
ORD3016,Hyderabad,Fever,Dolo 650,2,58,11.6,58
ORD1415,Hyderabad,Calcium,Shelcal,5,475,95.0,475
ORD1030,Hyderabad,Fever,Dolo 650,6,1146,229.2,1146
ORD3004,Hyderabad,Allergy,Cetirizine,4,604,120.8,604
ORD1283,Chennai,Acidity,Pan 40,2,318,63.6,318
ORD1983,Delhi,Fever,Dolo 650,5,270,54.0,270
ORD1284,Kolkata,Cholesterol,Atorva,9,1080,216.0,1080
ORD2607,Kolkata,Antibiotic,Azithral 500,3,471,94.2,471
ORD3000,Hyderabad,Allergy,Cetirizine,8,1552,310.4,1552
ORD2887,Hyderabad,Cholesterol,Atorva,8,1408,281.6,1408
ORD2975,Mumbai,Antibiotic,Azithral 500,10,1780,356.0,1780
ORD1138,Pune,Fever,Dolo 650,10,1370,274.0,1370
ORD1644,Hyderabad,Allergy,Cetirizine,9,1476,295.2,1476
ORD1400,Pune,Allergy,Cetirizine,3,390,78.0,390
ORD1863,Bengaluru,Allergy,Cetirizine,3,306,61.2,306
ORD2756,Bengaluru,Calcium,Shelcal,8,1136,227.2,1136
ORD1989,Bengaluru,Diabetes,Metformin,10,340,68.0,340
ORD1212,Delhi,Antibiotic,Azithral 500,6,1146,229.2,1146
ORD2188,Kolkata,Cholesterol,Atorva,4,216,43.2,216
ORD1566,Hyderabad,Fever,Dolo 650,10,990,198.0,990
ORD1741,Hyderabad,Acidity,Pan 40,8,1336,267.2,1336
ORD2629,Chennai,Allergy,Cetirizine,10,870,174.0,870
ORD1041,Chennai,Cardiac,Ecosprin,7,1162,232.4,1162
ORD1920,Kolkata,Cardiac,Ecosprin,6,882,176.4,882
ORD2102,Bengaluru,Fever,Dolo 650,3,216,43.2,216
ORD1350,Chennai,Allergy,Cetirizine,1,52,10.4,52
ORD2137,Jaipur,Cholesterol,Atorva,9,648,129.6,648
ORD2829,Mumbai,Cholesterol,Atorva,2,218,43.6,218
ORD2730,Kolkata,Diabetes,Metformin,10,1550,310.0,1550
ORD2875,Chennai,Diabetes,Metformin,7,364,72.8,364
ORD2609,Kolkata,Allergy,Cetirizine,8,368,73.6,368
ORD2172,Hyderabad,Antibiotic,Azithral 500,9,297,59.4,297
ORD2621,Chennai,Cholesterol,Atorva,6,768,153.6,768
ORD1256,Kolkata,Fever,Dolo 650,4,120,24.0,120
ORD2744,Mumbai,Antibiotic,Azithral 500,8,1248,249.6,1248
ORD1494,Jaipur,Diabetes,Metformin,2,244,48.8,244
ORD1451,Hyderabad,Cholesterol,Atorva,5,135,27.0,135
ORD2396,Chennai,Allergy,Cetirizine,3,489,97.80000000000001,489
ORD1690,Delhi,Acidity,Pan 40,1,152,30.4,152
ORD1191,Chennai,Fever,Dolo 650,8,1520,304.0,1520
ORD3029,Delhi,Cholesterol,Atorva,9,1323,264.59999999999997,1323
ORD1510,Kolkata,Cardiac,Ecosprin,8,768,153.6,768
ORD2197,Mumbai,Cardiac,Ecosprin,6,996,199.2,996
ORD2611,Kolkata,Antibiotic,Azithral 500,2,266,53.2,266
ORD1173,Kolkata,Allergy,Cetirizine,2,260,52.0,260
ORD2219,Chennai,Antibiotic,Azithral 500,1,91,18.2,91
ORD1426,Hyderabad,Allergy,Cetirizine,8,1392,278.4,1392
ORD2879,Chennai,Fever,Dolo 650,6,1104,220.8,1104
ORD2566,Kolkata,Fever,Dolo 650,7,700,140.0,700
ORD2453,Mumbai,Antibiotic,Azithral 500,6,348,69.6,348
ORD1225,Pune,Antibiotic,Azithral 500,10,410,82.0,410
ORD1646,Mumbai,Fever,Dolo 650,4,540,108.0,540
ORD2378,Delhi,Calcium,Shelcal,3,573,114.6,573
ORD2635,Chennai,Antibiotic,Azithral 500,8,288,57.6,288
ORD2876,Hyderabad,Antibiotic,Azithral 500,2,204,40.8,204
ORD1763,Ahmedabad,Cardiac,Ecosprin,4,532,106.4,532
ORD2911,Kolkata,Acidity,Pan 40,1,166,33.2,166
ORD1449,Pune,Acidity,Pan 40,5,790,158.0,790
ORD1635,Bengaluru,Antibiotic,Azithral 500,8,1192,238.4,1192
ORD2235,Delhi,Calcium,Shelcal,10,1810,362.0,1810
ORD2315,Chennai,Diabetes,Metformin,6,474,94.8,474
ORD1496,Pune,Allergy,Cetirizine,9,270,54.0,270
ORD2556,Bengaluru,Acidity,Pan 40,5,180,36.0,180
ORD2781,Chennai,Antibiotic,Azithral 500,10,660,132.0,660
ORD1603,Kolkata,Cardiac,Ecosprin,7,511,102.2,511
ORD1726,Kolkata,Acidity,Pan 40,1,161,32.2,161
ORD1183,Mumbai,Diabetes,Metformin,2,204,40.8,204
ORD2791,Kolkata,Acidity,Pan 40,7,252,50.4,252
ORD2776,Delhi,Fever,Dolo 650,4,420,84.0,420
ORD1393,Delhi,Cardiac,Ecosprin,4,136,27.200000000000003,136
ORD2995,Chennai,Acidity,Pan 40,9,1512,302.40000000000003,1512
ORD1586,Kolkata,Calcium,Shelcal,10,1270,254.0,1270
ORD1813,Bengaluru,Fever,Dolo 650,4,240,48.0,240
ORD1846,Pune,Diabetes,Metformin,2,204,40.8,204
ORD1710,Kolkata,Cardiac,Ecosprin,10,610,122.0,610
ORD2109,Chennai,Acidity,Pan 40,10,1570,314.0,1570
ORD1850,Ahmedabad,Antibiotic,Azithral 500,9,990,198.0,990
ORD2671,Ahmedabad,Acidity,Pan 40,9,1359,271.8,1359
ORD1704,Hyderabad,Acidity,Pan 40,3,597,119.4,597
ORD2237,Hyderabad,Cardiac,Ecosprin,4,144,28.8,144
ORD2930,Kolkata,Allergy,Cetirizine,3,210,42.0,210
ORD2216,Bengaluru,Calcium,Shelcal,10,1060,212.0,1060
ORD1214,Kolkata,Antibiotic,Azithral 500,2,130,26.0,130
ORD1079,Bengaluru,Calcium,Shelcal,1,97,19.4,97
ORD2598,Hyderabad,Acidity,Pan 40,1,145,29.0,145
ORD1218,Kolkata,Allergy,Cetirizine,7,1344,268.8,1344
ORD2680,Mumbai,Fever,Dolo 650,6,1026,205.2,1026
ORD1305,Pune,Cardiac,Ecosprin,6,252,50.4,252
ORD1870,Hyderabad,Cholesterol,Atorva,4,424,84.8,424
ORD1089,Mumbai,Diabetes,Metformin,5,920,184.0,920
ORD2955,Ahmedabad,Cholesterol,Atorva,7,826,165.2,826
ORD1944,Mumbai,Cholesterol,Atorva,3,399,79.8,399
ORD2913,Pune,Antibiotic,Azithral 500,2,114,22.8,114
ORD2707,Delhi,Cardiac,Ecosprin,4,792,158.4,792
ORD1328,Hyderabad,Fever,Dolo 650,7,798,159.6,798
ORD2450,Mumbai,Cardiac,Ecosprin,9,828,165.6,828
ORD2151,Bengaluru,Diabetes,Metformin,2,286,57.2,286
ORD2977,Kolkata,Cholesterol,Atorva,7,385,77.0,385
ORD2608,Pune,Acidity,Pan 40,2,356,71.2,356
ORD2329,Jaipur,Acidity,Pan 40,3,531,106.2,531
ORD2998,Delhi,Cardiac,Ecosprin,3,183,36.6,183
ORD1261,Chennai,Allergy,Cetirizine,3,201,40.2,201
ORD2047,Jaipur,Fever,Dolo 650,5,180,36.0,180
ORD1128,Bengaluru,Acidity,Pan 40,7,1092,218.4,1092
ORD1220,Kolkata,Fever,Dolo 650,4,332,66.4,332
ORD1129,Jaipur,Fever,Dolo 650,1,87,17.4,87
ORD2542,Chennai,Cholesterol,Atorva,10,1890,378.0,1890
ORD2106,Ahmedabad,Cardiac,Ecosprin,7,924,184.8,924
ORD2276,Bengaluru,Cardiac,Ecosprin,6,828,165.6,828
ORD1148,Bengaluru,Allergy,Cetirizine,1,101,20.2,101
ORD2965,Bengaluru,Cholesterol,Atorva,5,825,165.0,825
ORD1678,Ahmedabad,Antibiotic,Azithral 500,8,304,60.8,304
ORD3017,Hyderabad,Antibiotic,Azithral 500,10,1230,246.0,1230
ORD2395,Bengaluru,Calcium,Shelcal,9,1350,270.0,1350
ORD2189,Jaipur,Acidity,Pan 40,6,534,106.8,534
ORD2541,Chennai,Cholesterol,Atorva,1,25,5.0,25
ORD1504,Bengaluru,Allergy,Cetirizine,2,66,13.2,66
ORD1124,Jaipur,Diabetes,Metformin,6,852,170.4,852
ORD1325,Mumbai,Diabetes,Metformin,3,546,109.2,546
ORD1002,Delhi,Cardiac,Ecosprin,4,96,19.2,96
ORD1620,Mumbai,Calcium,Shelcal,8,368,73.6,368
ORD2145,Bengaluru,Calcium,Shelcal,6,1068,213.60000000000002,1068
ORD1044,Kolkata,Fever,Dolo 650,2,354,70.8,354
ORD3085,Chennai,Fever,Dolo 650,3,420,84.0,420
ORD2115,Kolkata,Fever,Dolo 650,9,675,135.0,675
ORD1723,Chennai,Antibiotic,Azithral 500,4,248,49.6,248
ORD2864,Delhi,Cardiac,Ecosprin,7,700,140.0,700
ORD2780,Chennai,Allergy,Cetirizine,6,474,94.8,474
ORD2354,Chennai,Diabetes,Metformin,5,750,150.0,750
ORD1127,Ahmedabad,Allergy,Cetirizine,7,1253,250.6,1253
ORD1978,Mumbai,Allergy,Cetirizine,10,720,144.0,720
ORD2081,Mumbai,Acidity,Pan 40,3,189,37.8,189
ORD1523,Hyderabad,Fever,Dolo 650,5,150,30.0,150
ORD2386,Bengaluru,Acidity,Pan 40,3,405,81.0,405
ORD2932,Hyderabad,Fever,Dolo 650,5,875,175.0,875
ORD1324,Kolkata,Diabetes,Metformin,5,425,85.0,425
ORD1842,Jaipur,Fever,Dolo 650,2,192,38.4,192
ORD2275,Pune,Allergy,Cetirizine,4,584,116.80000000000001,584
ORD1901,Chennai,Diabetes,Metformin,8,1136,227.2,1136
ORD1115,Bengaluru,Allergy,Cetirizine,3,351,70.2,351
ORD1807,Mumbai,Fever,Dolo 650,10,1630,326.0,1630
ORD1738,Jaipur,Calcium,Shelcal,4,264,52.8,264
ORD1788,Bengaluru,Fever,Dolo 650,5,100,20.0,100
ORD1205,Mumbai,Cholesterol,Atorva,4,632,126.4,632
ORD2664,Pune,Antibiotic,Azithral 500,10,200,40.0,200
ORD2028,Delhi,Cardiac,Ecosprin,7,140,28.0,140
ORD1891,Ahmedabad,Antibiotic,Azithral 500,1,23,4.6,23
ORD2332,Bengaluru,Diabetes,Metformin,1,22,4.4,22
ORD2857,Bengaluru,Cardiac,Ecosprin,8,344,68.8,344
ORD1746,Hyderabad,Diabetes,Metformin,7,336,67.2,336
ORD2729,Chennai,Diabetes,Metformin,4,292,58.4,292
ORD2382,Ahmedabad,Acidity,Pan 40,8,1544,308.8,1544
ORD2003,Ahmedabad,Calcium,Shelcal,8,1544,308.8,1544
ORD1904,Ahmedabad,Cholesterol,Atorva,7,518,103.6,518
ORD1327,Delhi,Antibiotic,Azithral 500,8,400,80.0,400
ORD1506,Kolkata,Diabetes,Metformin,9,567,113.4,567
ORD2030,Mumbai,Cardiac,Ecosprin,5,825,165.0,825
ORD2772,Mumbai,Calcium,Shelcal,9,1089,217.8,1089
ORD2694,Delhi,Fever,Dolo 650,10,1500,300.0,1500
ORD2066,Mumbai,Cholesterol,Atorva,9,945,189.0,945
ORD1199,Delhi,Diabetes,Metformin,3,306,61.2,306
ORD1339,Bengaluru,Cardiac,Ecosprin,5,280,56.0,280
ORD2436,Jaipur,Fever,Dolo 650,2,202,40.4,202
ORD3084,Bengaluru,Fever,Dolo 650,1,178,35.6,178
ORD2814,Hyderabad,Antibiotic,Azithral 500,8,1480,296.0,1480
ORD1755,Chennai,Cardiac,Ecosprin,9,1323,264.6,1323
ORD2039,Chennai,Calcium,Shelcal,10,1690,338.0,1690
ORD1391,Mumbai,Fever,Dolo 650,5,700,140.0,700
ORD2036,Delhi,Diabetes,Metformin,1,32,6.4,32
ORD2737,Pune,Allergy,Cetirizine,3,339,67.8,339
ORD1872,Bengaluru,Diabetes,Metformin,10,1500,300.0,1500
ORD2783,Bengaluru,Antibiotic,Azithral 500,9,1557,311.4,1557
ORD1924,Kolkata,Cholesterol,Atorva,7,140,28.0,140
ORD2799,Bengaluru,Antibiotic,Azithral 500,4,448,89.6,448
ORD2165,Hyderabad,Calcium,Shelcal,8,1504,300.8,1504
ORD2060,Bengaluru,Fever,Dolo 650,5,615,123.0,615
ORD2114,Kolkata,Allergy,Cetirizine,9,567,113.4,567
ORD1405,Mumbai,Cholesterol,Atorva,10,1420,284.0,1420
ORD1946,Hyderabad,Cholesterol,Atorva,6,738,147.6,738
ORD2872,Chennai,Antibiotic,Azithral 500,7,518,103.6,518
ORD2334,Kolkata,Antibiotic,Azithral 500,2,176,35.2,176
ORD3074,Chennai,Allergy,Cetirizine,6,456,91.2,456
ORD1725,Jaipur,Allergy,Cetirizine,5,920,184.0,920
ORD1757,Bengaluru,Antibiotic,Azithral 500,9,1107,221.4,1107
ORD1049,Mumbai,Fever,Dolo 650,2,356,71.2,356
ORD2766,Mumbai,Antibiotic,Azithral 500,6,696,139.2,696
ORD2543,Bengaluru,Allergy,Cetirizine,9,711,142.2,711
ORD2150,Hyderabad,Antibiotic,Azithral 500,9,891,178.2,891
ORD1279,Bengaluru,Antibiotic,Azithral 500,10,240,47.99999999999999,240
ORD3007,Mumbai,Cholesterol,Atorva,7,798,159.6,798
ORD1908,Hyderabad,Acidity,Pan 40,7,567,113.4,567
ORD2343,Kolkata,Cardiac,Ecosprin,4,268,53.6,268
ORD1987,Delhi,Antibiotic,Azithral 500,9,1530,306.0,1530
ORD1774,Bengaluru,Calcium,Shelcal,4,632,126.4,632
ORD2589,Jaipur,Allergy,Cetirizine,10,930,186.0,930
ORD2662,Jaipur,Acidity,Pan 40,2,190,38.0,190
ORD2702,Ahmedabad,Cholesterol,Atorva,2,44,8.8,44
ORD2509,Hyderabad,Calcium,Shelcal,10,600,120.0,600
ORD1758,Kolkata,Fever,Dolo 650,9,549,109.8,549
ORD2142,Pune,Cholesterol,Atorva,4,160,32.0,160
ORD2131,Jaipur,Calcium,Shelcal,10,1190,238.0,1190
ORD2432,Pune,Allergy,Cetirizine,8,1080,216.0,1080
ORD3003,Delhi,Antibiotic,Azithral 500,6,762,152.4,762
ORD1018,Mumbai,Diabetes,Metformin,2,276,55.2,276
ORD2046,Kolkata,Cholesterol,Atorva,5,285,57.0,285
ORD1584,Delhi,Cardiac,Ecosprin,1,58,11.6,58
ORD2903,Bengaluru,Fever,Dolo 650,2,134,26.8,134
ORD1801,Mumbai,Diabetes,Metformin,1,100,20.0,100
ORD2704,Jaipur,Allergy,Cetirizine,1,78,15.6,78
ORD1535,Bengaluru,Calcium,Shelcal,9,1683,336.6,1683
ORD1552,Kolkata,Cholesterol,Atorva,4,516,103.2,516
ORD2040,Bengaluru,Cholesterol,Atorva,9,306,61.2,306
ORD2916,Pune,Cardiac,Ecosprin,3,141,28.2,141
ORD1161,Hyderabad,Allergy,Cetirizine,9,738,147.6,738
ORD1208,Bengaluru,Calcium,Shelcal,2,344,68.8,344
ORD1499,Jaipur,Diabetes,Metformin,3,459,91.8,459
ORD2860,Mumbai,Diabetes,Metformin,1,44,8.8,44
ORD1529,Delhi,Allergy,Cetirizine,2,126,25.2,126
ORD1000,Hyderabad,Allergy,Cetirizine,5,850,170.0,850
ORD2508,Hyderabad,Acidity,Pan 40,5,290,58.0,290
ORD2813,Mumbai,Cholesterol,Atorva,10,360,72.0,360
ORD2947,Hyderabad,Cholesterol,Atorva,9,1539,307.8,1539
ORD2494,Kolkata,Acidity,Pan 40,9,1314,262.8,1314
ORD3070,Delhi,Fever,Dolo 650,2,290,58.0,290
ORD3025,Delhi,Allergy,Cetirizine,3,510,102.0,510
ORD2175,Mumbai,Allergy,Cetirizine,7,476,95.2,476
ORD2830,Pune,Allergy,Cetirizine,8,1048,209.6,1048
ORD1750,Jaipur,Cardiac,Ecosprin,9,1701,340.2,1701
ORD1853,Mumbai,Acidity,Pan 40,9,1206,241.2,1206
ORD2431,Bengaluru,Allergy,Cetirizine,5,620,124.0,620
ORD2089,Delhi,Cholesterol,Atorva,3,540,108.0,540
ORD2462,Kolkata,Calcium,Shelcal,3,111,22.2,111
ORD1164,Bengaluru,Calcium,Shelcal,6,474,94.8,474
ORD1159,Bengaluru,Allergy,Cetirizine,4,248,49.6,248
ORD2348,Pune,Allergy,Cetirizine,10,410,82.0,410
ORD2098,Chennai,Cardiac,Ecosprin,6,468,93.6,468
ORD2317,Ahmedabad,Cardiac,Ecosprin,8,344,68.8,344
ORD2501,Delhi,Acidity,Pan 40,10,1260,252.0,1260
ORD2375,Chennai,Cardiac,Ecosprin,5,335,67.0,335
ORD2194,Bengaluru,Fever,Dolo 650,6,246,49.2,246
ORD1765,Delhi,Cholesterol,Atorva,7,966,193.2,966
ORD1490,Pune,Allergy,Cetirizine,5,925,185.0,925
ORD2076,Bengaluru,Diabetes,Metformin,2,170,34.0,170
ORD2599,Hyderabad,Antibiotic,Azithral 500,4,624,124.8,624
ORD1262,Bengaluru,Antibiotic,Azithral 500,1,72,14.4,72
ORD1354,Kolkata,Antibiotic,Azithral 500,4,260,52.0,260
ORD2901,Chennai,Diabetes,Metformin,9,954,190.8,954
ORD2691,Delhi,Acidity,Pan 40,4,556,111.2,556
ORD3051,Bengaluru,Antibiotic,Azithral 500,6,474,94.8,474
ORD2871,Bengaluru,Cardiac,Ecosprin,1,119,23.8,119
ORD1840,Hyderabad,Cardiac,Ecosprin,9,252,50.4,252
ORD2029,Hyderabad,Antibiotic,Azithral 500,5,430,85.99999999999999,430
ORD2307,Hyderabad,Cholesterol,Atorva,3,489,97.8,489
ORD1180,Hyderabad,Cardiac,Ecosprin,9,297,59.4,297
ORD2340,Mumbai,Calcium,Shelcal,3,552,110.4,552
ORD2583,Bengaluru,Cholesterol,Atorva,4,292,58.4,292
ORD1052,Hyderabad,Antibiotic,Azithral 500,1,126,25.2,126
ORD1530,Ahmedabad,Cholesterol,Atorva,7,399,79.8,399
ORD2886,Hyderabad,Fever,Dolo 650,8,1192,238.39999999999998,1192
ORD2632,Kolkata,Calcium,Shelcal,5,185,37.0,185
ORD2403,Delhi,Allergy,Cetirizine,6,450,90.0,450
ORD1368,Bengaluru,Diabetes,Metformin,5,410,82.0,410
ORD1265,Mumbai,Diabetes,Metformin,3,138,27.6,138
